name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"delhi, india",2024-06-06T11:00:00,98.9,102.2,64.9,33.09,0,0,,0,0,14.3,1.4,160,1005.3,50.2,2.6,768.4,2.8,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-06T12:00:00,102.2,101,55.4,21.39,0,0,,0,0,14.8,5.8,260,1007,50,3.1,895.2,3.2,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-06T13:00:00,104,101.1,50,16.62,0,0,,0,0,10.3,9.2,270,1006,27.2,3.1,950.5,3.4,10,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-06T14:00:00,105.3,110.1,65,27.38,0,0,,0,0,21.9,7.9,356,1002.9,3.4,2.7,942.4,3.4,9,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-06T15:00:00,104,103.8,57.2,21.63,0,0,,0,0,25.3,13.9,300,1005,0,2.5,847.5,3.1,8,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-06T16:00:00,102.2,104.6,62.6,27.67,0,0,,0,0,19.9,9.2,340,1004,0,2.5,663.1,2.4,7,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-06T17:00:00,101.6,109.4,69.6,35.87,0,0,,0,0,17.7,5.6,5,1001,10.2,2.6,468.6,1.7,5,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-06T18:00:00,102.2,102.6,59,24.35,0,0,,0,0,16.3,6.9,320,1003,0,3.1,362.2,1.3,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-06T19:00:00,100.4,99.8,57.2,24.09,0,0,,0,0,13.9,5.8,350,1003,0,2.5,162.4,0.6,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-06T20:00:00,94.6,101.9,70.9,46.51,0,0,,0,0,7.4,1.7,340,1001.8,0,2.5,23.2,0.1,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-06T21:00:00,98.6,97.8,57.2,25.44,0,0,,0,0,6.9,4.7,330,1004,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T22:00:00,96.8,95.8,57.2,26.88,0,0,,0,0,6.7,8.1,300,1006,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-06T23:00:00,89,90,63.3,42.6,0,0,,0,0,32.2,17.4,261,1004.8,42.9,0.8,0,0,0,,Partially cloudy,fog,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-07T00:00:00,87.8,87.1,59,37.94,0,0,,0,0,7.2,3.4,260,1005,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T01:00:00,87.8,87.1,59,37.94,0,0,,0,0,12.1,4.7,230,1003,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T02:00:00,86.1,87.4,64.1,47.96,0,0,,0,0,12.1,4.1,226,1002.4,42.9,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-07T03:00:00,86,85.5,59,40.17,0,0,,0,0,11.4,5.8,230,1005,50,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T04:00:00,84.2,83.1,55.4,37.38,0,0,,0,0,10.7,5.8,240,1005,27.2,1.9,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T05:00:00,83.8,84.9,63.2,50.14,0,0,,0,0,9.4,2,244,1003.3,12.4,1.3,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-07T06:00:00,86,85.5,59,40.17,0,0,,0,0,8.1,6.9,250,1005,0,1.9,0.1,0,0,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T07:00:00,86,85.5,59,40.17,0,0,,0,0,9.8,6.9,260,1005,0,1.9,56.9,0.2,1,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T08:00:00,89.9,92,65.1,44.06,0,0,,0,0,12.3,7.7,232,1003.6,0,1.3,223.2,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-07T09:00:00,95,94.5,59,30.3,0,0,,0,0,15.2,6.9,250,1006,0,2.5,425.5,1.5,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T10:00:00,98.6,97.8,57.2,25.44,0,0,,0,0,17.7,6.9,300,1006,0,2.5,619.9,2.2,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T11:00:00,102.8,105.3,62.6,27.21,0,0,,0,0,20.4,6.8,243,1002.5,0,2.5,780.2,2.8,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-07T12:00:00,104,101.1,50,16.62,0,0,,0,0,18.3,6.9,300,1004,0,3.1,890.8,3.2,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T13:00:00,105.8,103,50,15.76,0,0,,0,0,23.5,10.3,290,1003,0,3.1,947.8,3.4,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-07T14:00:00,107.1,109.8,61.5,23,0,0,,0,0,26.6,9.1,249,999.9,25,2.6,935.2,3.4,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-07T15:00:00,107.6,104.8,50,14.95,0,0,,0,0,18.3,6.9,290,1001,27.2,3.1,860.3,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-07T16:00:00,107.6,104.8,50,14.95,0,0,,0,0,18.3,6.9,300,1001,27.2,3.1,669.4,2.4,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-07T17:00:00,105.8,108.2,61.5,23.89,0,0,,0,0,20.8,6.5,278,997.8,29.3,2.6,471.4,1.7,5,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-07T18:00:00,104,101.7,51.8,17.77,0,0,,0,0,22.6,11.4,290,1000,50,3.1,229.2,0.8,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-07T19:00:00,102.2,99.3,50,17.54,0,0,,0,0,14.8,11.4,280,1001,50,2.5,136.2,0.5,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-07T20:00:00,98.9,101.4,63.6,31.59,0,0,,0,0,9.8,6,240,999.2,48.7,2.3,21.6,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-07T21:00:00,98.6,96,51.8,20.9,0,0,,0,0,8.5,6.9,220,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T22:00:00,96.8,95.1,55.4,25.18,0,0,,0,0,9.2,6.9,220,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-07T23:00:00,95.5,97.7,64.1,35.73,0,0,,0,0,9.8,6.8,234,1000.6,29.2,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-08T00:00:00,95,93.8,57.2,28.4,0,0,,0,0,10.1,8.1,240,1002,27.2,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-08T01:00:00,91.4,90.1,57.2,31.76,0,0,,0,0,12.1,6.9,250,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-08T02:00:00,90.1,91.8,64.5,42.89,0,0,,0,0,12.8,4.1,240,999.5,41.6,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-08T03:00:00,87.8,86.6,57.2,35.56,0,0,,0,0,12.8,5.8,260,1001,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-08T04:00:00,87.8,87.1,59,37.94,0,0,,0,0,12.1,6.9,260,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-08T05:00:00,86.8,89.3,66.4,50.85,0,0,,0,0,10.3,6.2,247,1000.7,43,1.2,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,42181099999"
"delhi, india",2024-06-08T06:00:00,89.6,88.9,59,35.84,0,0,,0,0,8.9,8.1,280,1003,50,1.9,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T07:00:00,91.4,91.4,60.8,36.12,0,0,,0,0,20.8,9.2,270,1004,50,1.9,58,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T08:00:00,93.3,96.4,66.1,40.98,0,0,,0,0,18.3,10.8,242,1002.5,51.3,2.2,227.6,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-08T09:00:00,95,96.2,62.6,34.42,0,0,,0,0,20.8,9.2,270,1005,88.9,1.9,432.7,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T10:00:00,100.4,101.5,60.8,27.4,0,0,,0,0,23,11.4,260,1004,50,2.5,628.2,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T11:00:00,100.8,104.1,64.3,30.58,0,0,,0,0,20.8,8.3,276,1001.9,67,2.6,792,2.9,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-08T12:00:00,100.4,99.1,55.4,22.58,0,0,,0,0,18.3,6.9,330,1003,50,3.1,903.8,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T13:00:00,102.2,99.8,51.8,18.75,0,0,,0,0,18.3,6.9,290,1003,27.2,3.1,933.4,3.4,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T14:00:00,105.5,107.8,61.3,23.97,0,0,,0,0,18.3,6.2,274,999.4,18.6,2.6,926,3.3,9,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-08T15:00:00,105.8,103.6,51.8,16.85,0,0,,0,0,26.4,8.1,290,1001,27.2,3.1,800.5,2.9,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T16:00:00,104,101.7,51.8,17.77,0,0,,0,0,26.4,9.2,280,1000,27.2,3.1,541.6,1.9,5,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T17:00:00,104,104.9,59.4,23.35,0,0,,0,0,20.8,6.8,264,997.8,18.8,2.6,441.7,1.6,4,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-08T18:00:00,102.2,98.8,48.2,16.4,0,0,,0,0,18.3,6.9,310,1000,27.2,3.1,288.7,1,3,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-08T19:00:00,100.4,97,48.2,17.31,0,0,,0,0,14.5,10.3,320,1000,0,3.1,161.2,0.6,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-08T20:00:00,96.2,98.5,64.2,35.07,0,0,,0,0,7.2,1.7,309,998.9,0.2,2.5,23.4,0.1,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-08T21:00:00,96.8,94.1,51.8,22.07,0,0,,0,0,8.3,8.1,310,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-08T22:00:00,95,92.7,53.6,24.92,0,0,,0,0,8.9,6.9,290,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-08T23:00:00,92.9,93,60.9,34.63,0,0,,0,0,8.1,4.7,274,1000.2,0,2.5,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-09T00:00:00,93.2,90.9,53.6,26.35,0,0,,0,0,6.7,5.8,290,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T01:00:00,91.4,89.1,53.6,27.86,0,0,,0,0,9.8,4.7,230,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T02:00:00,89.7,89.9,61.4,38.97,0,0,,0,0,8.7,3.7,236,1000.1,0,2.5,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-09T03:00:00,89.6,87.8,55.4,31.48,0,0,,0,0,8.5,4.7,260,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T04:00:00,87.8,86.1,55.4,33.32,0,0,,0,0,8.7,2.2,311.2,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T05:00:00,83.2,85.2,65.5,55.33,0,0,,0,0,8.9,1.3,264,1001.3,44.7,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-09T06:00:00,86,85,57.2,37.66,0,0,,0,0,8.5,5.8,250,1003,27.2,1.9,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-09T07:00:00,87.8,86.6,57.2,35.56,0,0,,0,0,8.5,4.7,260,1004,27.2,1.9,59,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-09T08:00:00,92.2,93.7,63.7,38.95,0,0,,0,0,11,6.4,291,1002.1,12.5,2.2,230.9,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-09T09:00:00,96.8,95.1,55.4,25.18,0,0,,0,0,13.9,9.2,300,1004,0,2.5,438.8,1.6,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T10:00:00,98.6,96.5,53.6,22.32,0,0,,0,0,16.8,11.4,290,1004,0,2.5,637.4,2.3,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T11:00:00,102,102,58.2,23.79,0,0,,0,0,18.6,7.2,278,1001.5,0,2.6,797.8,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-09T12:00:00,104,101.7,51.8,17.77,0,0,,0,0,19,9.2,300,1003,0,3.1,916.1,3.3,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T13:00:00,105.8,103,50,15.76,0,0,,0,0,21.5,9.2,290,1002,0,3.1,973.4,3.5,10,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T14:00:00,107.4,104.7,50.3,15.23,0,0,,0,0,18.3,7,311,998.5,0,2.7,961.2,3.5,10,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-09T15:00:00,107.6,101.8,37.4,9.23,0,0,,0,0,19.7,8.1,280,1000,0,3.7,888.4,3.2,9,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T16:00:00,107.6,101.8,37.4,9.23,0,0,,0,0,18.3,6.9,280,1000,0,3.7,755.7,2.7,8,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T17:00:00,106.8,103.4,48.1,14.25,0,0,,0,0,18.3,6.7,262,997.2,1.6,2.6,577.4,2.1,6,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-09T18:00:00,105.8,100.5,39.2,10.45,0,0,,0,0,21,9.2,290,1000,0,3.1,370.9,1.3,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T19:00:00,102.2,97.5,41,12.47,0,0,,0,0,15.7,8.1,280,1000,0,3.1,167.4,0.6,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-09T20:00:00,95.4,95.5,60.1,31.06,0,0,,0,0,8.7,1.7,290,998.7,0,2.5,24.8,0.1,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-09T21:00:00,98.6,94.5,44.6,15.96,0,0,,0,0,8.3,4.7,290,1001,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T22:00:00,95,91.3,46.4,19.07,0,0,,0,0,8.3,3.4,260,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-09T23:00:00,88.4,88.3,60.6,39.3,0,0,,0,0,8.7,4.1,250,1000.2,0,2.5,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-10T00:00:00,93.2,89.8,48.2,21.57,0,0,,0,0,9.4,6.9,280,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-10T01:00:00,93.2,89.8,48.2,21.57,0,0,,0,0,10.5,9.2,290,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-10T02:00:00,87.6,87.5,60.5,40.21,0,0,,0,0,10.5,4.4,254,1000.3,0,1.6,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-10T03:00:00,91.4,88.7,51.8,26.08,0,0,,0,0,10.5,6.9,320,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-10T04:00:00,91.4,89.1,53.6,27.86,0,0,,0,0,10.7,3.4,320,1002,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-10T05:00:00,87.9,88.2,61.8,41.75,0,0,,0,0,10.7,6.1,299,1000.6,0,1.4,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-10T06:00:00,91.4,89.5,55.4,29.75,0,0,,0,0,10.3,5.8,320,1003,0,2.5,0.1,0,0,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-10T07:00:00,93.2,91.9,57.2,30.03,0,0,,0,0,9.4,8.1,320,1003,0,2.5,58.8,0.2,1,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-10T08:00:00,95.6,97,62.9,34.19,0,0,,0,0,10.7,2.3,294,1001.5,0,2.5,230.2,0.8,2,,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-10T09:00:00,100.4,98.4,53.6,21.14,0,0,,0,0,12.5,9.2,310,1004,0,2.5,437.6,1.6,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-10T10:00:00,104,101.7,51.8,17.77,0,0,,0,0,15,8.1,330,1004,0,3.1,636.7,2.3,6,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-10T11:00:00,106.4,105.8,55.8,19.21,0,0,,0,0,17,4.4,276,1000.6,0,2.6,802.2,2.9,8,,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-10T12:00:00,107.6,102.5,41,10.63,0,0,,0,0,18.8,5.8,290,1003,50,3.1,917.8,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T13:00:00,109.4,104.5,42.8,10.81,0,0,,0,0,18.6,9.2,290,1002,50,3.7,963.4,3.5,10,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T14:00:00,109.7,109.1,55.3,17.08,0,0,,0,0,19.7,8.8,270,998.7,49.9,2.7,958.8,3.5,10,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-10T15:00:00,107.6,104.2,48.2,13.98,0,0,,0,0,23,11.4,280,1001,50,3.7,863.5,3.1,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T16:00:00,107.6,106.1,53.6,17.07,0,0,,0,0,21.9,10.3,270,1000,50,3.7,713.6,2.6,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T17:00:00,107.8,107.6,56.4,18.78,0,0,,0,0,19.7,7.2,278,997.6,34.5,2.6,563.7,2,6,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-10T18:00:00,105.8,102.4,48.2,14.74,0,0,,0,0,17.9,10.3,290,1000,50,3.1,364.2,1.3,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T19:00:00,104,100.6,48.2,15.54,0,0,,0,0,14.5,10.3,280,1001,50,2.5,164.2,0.6,2,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-10T20:00:00,98.7,101.2,63.8,32.08,0,0,,0,0,8.3,1.7,270,999,29.2,2.3,24.8,0.1,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-10T21:00:00,96.8,93.7,50,20.65,0,0,,0,0,7.6,3.4,260,1001,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-10T22:00:00,96.8,93.4,48.2,19.31,0,0,,0,0,7.8,3.4,290,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-10T23:00:00,91.2,92.4,63.4,39.9,0,0,,0,0,7.8,0.6,286.9,1000,41.6,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-11T00:00:00,95,91.9,50,21.82,0,0,,0,0,7.8,2.2,282.5,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-11T01:00:00,93.2,90.4,51.8,24.66,0,0,,0,0,8.9,2.2,286.4,1001,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-11T02:00:00,86.8,88.5,64.9,48.26,0,0,,0,0,9.4,0.6,296.5,999.5,43.5,2.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-11T03:00:00,89.6,86.4,48.2,24.14,0,0,,0,0,9.6,3.4,220,1001,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-11T04:00:00,87.8,85.4,51.8,29.21,0,0,,0,0,8.9,3.4,240,1002,50,2.5,0,0,0,,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
"delhi, india",2024-06-11T05:00:00,85,86.3,63.9,49.29,0,0,,0,0,7.6,1,250,1000.6,42.9,1.3,0,0,0,,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-11T06:00:00,87.8,85.7,53.6,31.21,0,0,,0,0,7.2,3.4,250,1003,27.2,1.9,0.1,0,0,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T07:00:00,91.4,89.1,53.6,27.86,0,0,,0,0,6.9,3.4,240,1003,27.2,1.9,59.1,0.2,1,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T08:00:00,94.8,95.7,61.9,33.84,0,0,,0,0,7.2,4,215,1001.3,29.3,1.3,231.9,0.8,2,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-11T09:00:00,98.6,97.1,55.4,23.84,0,0,,0,0,9.6,4.7,280,1004,27.2,2.5,443.2,1.6,4,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T10:00:00,102.2,100.4,53.6,20.03,0,0,,0,0,13.9,8.1,290,1003,27.2,2.5,642,2.3,6,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T11:00:00,106.2,108.1,60.6,22.94,0,0,,0,0,16.1,8.7,262,1000.4,29.2,2.5,811.9,2.9,8,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-11T12:00:00,107.6,104.8,50,14.95,0,0,,0,0,21.9,10.3,290,1002,50,3.1,927.6,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T13:00:00,109.4,106.6,50,14.18,0,0,,0,0,19.7,8.1,250,1002,50,3.1,929.2,3.3,9,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T14:00:00,108.3,109.4,58.6,20.06,0,0,,0,0,18.3,6.4,258,998.4,58.2,2.6,944.2,3.4,9,,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-11T15:00:00,111.2,111.2,46.4,11.76,0,0,,0,0,20.8,9.2,280,1000,50,3.1,787.1,2.8,8,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T16:00:00,111.2,111.2,42.8,10.26,0,0,,0,0,20.8,9.2,280,999,50,3.7,741.8,2.7,7,,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
"delhi, india",2024-06-11T17:00:00,108.1,108,56.5,18.68,0,0,,0,0,19.2,7.9,258,996.6,34.4,2.7,551.6,2,6,,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"delhi, india",2024-06-11T18:00:00,107.6,103.3,44.6,12.2,0,0,,0,0,17.9,8.1,300,999,0,3.1,369,1.3,4,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-11T19:00:00,104,99.5,42.8,12.67,0,0,,0,0,13.4,6.9,300,1000,0,3.1,166,0.6,2,,Clear,clear-day,"VIDP,42181099999"
"delhi, india",2024-06-11T20:00:00,97.5,97.7,59.7,28.73,0,0,,0,0,8.5,1.3,314,997.7,0,2.6,25.6,0.1,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-11T21:00:00,102.2,98.1,44.6,14.32,0,0,,0,0,8.3,2.2,302.3,1000,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-11T22:00:00,98.6,94.8,46.4,17.08,0,0,,0,0,8.3,2.2,301.4,1001,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-11T23:00:00,89.9,91.4,64.1,42.47,0,0,,0,0,8.3,0.3,311.3,999.1,0,2.5,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
"delhi, india",2024-06-12T00:00:00,95,91.9,50,21.82,0,0,,0,0,8.3,2.2,317.5,1001,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-12T01:00:00,93.2,90.1,50,23.07,0,0,,0,0,6.7,2.2,316.4,1001,0,2.5,0,0,0,,Clear,clear-night,"VIDP,42181099999"
"delhi, india",2024-06-12T02:00:00,86.7,88.7,65.4,49.21,0,0,,0,0,6.9,0,0,999.1,0,2.5,0,0,0,,Clear,clear-night,"42182099999,VIDP,42181099999"
